SupplierID,ShipperID,CategoryID,ProductID,CustomerID,EmployeeID,OrderID,OrderDetailID,Quantity,OrderDate,LastName,FirstName,BirthDate,Photo,Notes,CustomerName,CustomerContactName,CustomerAddress,CustomerCity,CustomerPostalCode,CustomerCountry,ProductName,Unit,Price,CategoryName,Description,ShipperName,Phone.x,SupplierName,SupplierContactName,SupplierAddress,SupplierCity,SupplierPostalCode,SupplierCountry,SupplierPhone
21,1,8,46,66,7,10428,479,20,1/28/97,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Reggiani Caseifici,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,Spegesild,4 - 450 g glasses,12,Seafood,Seaweed and fish,Speedy Express,(503) 555-9831,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
21,2,8,46,7,3,10436,497,5,2/5/97,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,Spegesild,4 - 450 g glasses,12,Seafood,Seaweed and fish,United Package,(503) 555-3199,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
21,3,8,46,67,8,10287,107,15,8/22/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Ricardo Adocicados,Janete Limeira,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,Spegesild,4 - 450 g glasses,12,Seafood,Seaweed and fish,Federal Shipping,(503) 555-9931,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
21,1,8,46,71,9,10324,199,30,10/8/96,Dodsworth,Anne,7/2/69,EmpID9.pic,Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German.,Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Spegesild,4 - 450 g glasses,12,Seafood,Seaweed and fish,Speedy Express,(503) 555-9831,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
21,1,8,46,20,6,10390,381,45,12/23/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Spegesild,4 - 450 g glasses,12,Seafood,Seaweed and fish,Speedy Express,(503) 555-9831,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
21,1,8,45,72,2,10388,372,15,12/19/96,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,R<bf>gede sild,1k pkg.,9.5,Seafood,Seaweed and fish,Speedy Express,(503) 555-9831,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
21,1,8,46,35,6,10395,392,28,12/26/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",HILARIÓN-Abastos,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,Spegesild,4 - 450 g glasses,12,Seafood,Seaweed and fish,Speedy Express,(503) 555-9831,Lyngbysild,Niels Petersen,Lyngbysild Fiskebakken 10,Lyngby,2800,Denmark,43844108
22,2,3,47,10,4,10431,488,30,1/30/97,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Zaanse koeken,10 - 4 oz boxes,9.5,Confections,"Desserts, candies, and sweet breads",United Package,(503) 555-3199,Zaanse Snoepfabriek,Dirk Luchte,Verkoop Rijnweg 22,Zaandam,9999 ZZ,Netherlands,(12345) 1212
22,2,3,47,51,3,10332,226,16,10/17/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,Zaanse koeken,10 - 4 oz boxes,9.5,Confections,"Desserts, candies, and sweet breads",United Package,(503) 555-3199,Zaanse Snoepfabriek,Dirk Luchte,Verkoop Rijnweg 22,Zaandam,9999 ZZ,Netherlands,(12345) 1212
22,1,3,47,63,4,10418,455,55,1/17/97,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Zaanse koeken,10 - 4 oz boxes,9.5,Confections,"Desserts, candies, and sweet breads",Speedy Express,(503) 555-9831,Zaanse Snoepfabriek,Dirk Luchte,Verkoop Rijnweg 22,Zaandam,9999 ZZ,Netherlands,(12345) 1212
22,3,3,48,20,4,10403,416,70,1/3/97,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Chocolade,10 pkgs.,12.75,Confections,"Desserts, candies, and sweet breads",Federal Shipping,(503) 555-9931,Zaanse Snoepfabriek,Dirk Luchte,Verkoop Rijnweg 22,Zaandam,9999 ZZ,Netherlands,(12345) 1212
23,1,3,49,49,2,10404,419,30,1/3/97,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Magazzini Alimentari Riuniti,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,Maxilaku,24 - 50 g pkgs.,20,Confections,"Desserts, candies, and sweet breads",Speedy Express,(503) 555-9831,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,1,76,38,8,10318,187,6,10/1/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Island Trading,Helen Bennett,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,1,76,41,6,10425,475,20,1/24/97,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,1,1,76,44,4,10343,258,15,10/31/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Lehmanns Marktstand,Renate Messner,Magazinweg 7,Frankfurt a.M.,60528,Germany,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,(503) 555-9831,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,1,76,24,3,10434,493,18,2/3/97,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Folk och fä HB,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,3,49,80,1,10304,151,30,9/12/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Tortuga Restaurante,Miguel Angel Paolino,Avda. Azteca 123,México D.F.,5033,Mexico,Maxilaku,24 - 50 g pkgs.,20,Confections,"Desserts, candies, and sweet breads",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,1,3,49,15,8,10290,114,15,8/27/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Comércio Mineiro,Pedro Afonso,"Av. dos Lusíadas, 23",São Paulo,05432-043,Brazil,Maxilaku,24 - 50 g pkgs.,20,Confections,"Desserts, candies, and sweet breads",Speedy Express,(503) 555-9831,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,3,49,7,4,10360,302,35,11/22/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,Maxilaku,24 - 50 g pkgs.,20,Confections,"Desserts, candies, and sweet breads",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,1,1,76,25,4,10267,55,15,7/29/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",Speedy Express,(503) 555-9831,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,1,76,17,4,10363,311,12,11/26/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Drachenblut Delikatessend,Sven Ottlieb,Walserweg 21,Aachen,52066,Germany,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,1,76,41,3,10413,442,14,1/14/97,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,1,76,63,3,10273,70,33,8/5/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,3,50,37,3,10429,480,40,1/29/97,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Valkoinen suklaa,12 - 100 g bars,16.25,Confections,"Desserts, candies, and sweet breads",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,1,76,80,7,10319,190,30,10/2/96,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Tortuga Restaurante,Miguel Angel Paolino,Avda. Azteca 123,México D.F.,5033,Mexico,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,3,50,4,8,10383,359,15,12/16/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Around the Horn,Thomas Hardy,120 Hanover Sq.,London,WA1 1DP,UK,Valkoinen suklaa,12 - 100 g bars,16.25,Confections,"Desserts, candies, and sweet breads",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,3,49,19,1,10400,408,30,1/1/97,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Eastern Connection,Ann Devon,35 King George,London,WX3 6FW,UK,Maxilaku,24 - 50 g pkgs.,20,Confections,"Desserts, candies, and sweet breads",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,3,49,34,3,10253,17,40,7/10/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Hanari Carnes,Mario Pontes,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,Maxilaku,24 - 50 g pkgs.,20,Confections,"Desserts, candies, and sweet breads",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,3,1,76,83,8,10399,404,35,12/31/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Lakkalik<9a><9a>ri,500 ml,18,Beverages,"Soft drinks, coffees, teas, beers, and ales",Federal Shipping,(503) 555-9931,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
23,2,3,50,41,6,10350,273,15,11/11/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,Valkoinen suklaa,12 - 100 g bars,16.25,Confections,"Desserts, candies, and sweet breads",United Package,(503) 555-3199,Karkki Oy,Anne Heikkonen,Valtakatu 12,Lappeenranta,53120,Finland,(953) 10956
24,1,6,53,61,8,10421,466,15,1/21/97,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,7,51,9,3,10362,307,20,11/25/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Bon app',Laurence Lebihans,"12, rue des Bouchers",Marseille,13008,France,Manjimup Dried Apples,50 - 300 g pkgs.,53,Produce,Dried fruit and bean curd,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,3,5,52,58,7,10322,193,20,10/4/96,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Pericles Comidas clásicas,Guillermo Fernández,Calle Dr. Jorge Cash 321,México D.F.,5033,Mexico,Filo Mix,16 - 2 kg boxes,7,Grains/Cereals,"Breads, crackers, pasta, and cereal",Federal Shipping,(503) 555-9931,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,6,53,72,2,10388,374,40,12/19/96,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,6,53,35,6,10395,393,70,12/26/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",HILARIÓN-Abastos,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,3,6,53,37,8,10380,349,20,12/12/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Federal Shipping,(503) 555-9931,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,7,51,81,6,10249,5,40,7/5/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Tradição Hipermercados,Anabela Domingues,"Av. Inês de Castro, 414",São Paulo,05634-030,Brazil,Manjimup Dried Apples,50 - 300 g pkgs.,53,Produce,Dried fruit and bean curd,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,3,6,53,87,8,10416,448,10,1/16/97,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Federal Shipping,(503) 555-9931,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,7,51,60,5,10397,399,18,12/27/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",Princesa Isabel Vinhoss,Isabel de Castro,Estrada da saúde n. 58,Lisboa,1756,Portugal,Manjimup Dried Apples,50 - 300 g pkgs.,53,Produce,Dried fruit and bean curd,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,6,53,63,1,10285,102,36,8/20/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,5,52,72,2,10388,373,20,12/19/96,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Filo Mix,16 - 2 kg boxes,7,Grains/Cereals,"Breads, crackers, pasta, and cereal",Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,6,53,88,3,10256,25,15,7/15/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Wellington Importadora,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,6,53,86,2,10312,175,20,9/23/96,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Die Wandernde Kuh,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,3,6,53,69,1,10306,158,10,9/16/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Romero y tomillo,Alejandra Camino,"Gran Vía, 1",Madrid,28001,Spain,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Federal Shipping,(503) 555-9931,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,5,52,84,8,10334,230,8,10/21/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Victuailles en stock,Mary Saveley,"2, rue du Commerce",Lyon,69004,France,Filo Mix,16 - 2 kg boxes,7,Grains/Cereals,"Breads, crackers, pasta, and cereal",United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,7,51,34,4,10250,7,35,7/8/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Hanari Carnes,Mario Pontes,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,Manjimup Dried Apples,50 - 300 g pkgs.,53,Produce,Dried fruit and bean curd,United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,7,51,37,7,10335,235,48,10/22/96,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Manjimup Dried Apples,50 - 300 g pkgs.,53,Produce,Dried fruit and bean curd,United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,1,6,53,87,8,10437,501,15,2/5/97,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Perth Pasties,48 pieces,32.8,Meat/Poultry,Prepared meats,Speedy Express,(503) 555-9831,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
24,2,7,51,61,6,10291,118,2,8/27/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Manjimup Dried Apples,50 - 300 g pkgs.,53,Produce,Dried fruit and bean curd,United Package,(503) 555-3199,"G'day, Mate",Wendy Mackenzie,170 Prince Edward Parade Hunter's Hill,Sydney,2042,Australia,(02) 555-5914
